Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,DB_10ulrr_P1-B-1_01_25883,1_P1-B-3_01_25858,10_P1-C-3_01_25865,11_P1-C-4_01_25866,12_P1-C-5_01_25860,13_P1-C-6_01_25861,14_P1-C-7_01_25875,15_P1-C-8_01_25873,16_P1-C-9_01_25870,17_P1-D-1_01_25859,18_P1-D-2_01_25862,19_P1-D-3_01_25878,2_P1-B-4_01_25872,3_P1-B-5_01_25874,4_P1-B-6_01_25867,5_P1-B-7_01_25863,6_P1-B-8_01_25869,7_P1-B-9_01_25868,8_P1-C-1_01_25877,9_P1-C-2_01_25876,QC1_P1-B-2_01_25857,QC2_P1-B-2_01_25864,QC3_P1-B-2_01_25871,QC4_P1-B-2_01_25879,MB,RT,Prediction,Source Files
5461,21.9,885.5414,Unknown,[M+H]+,,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,45.38,19_P1-D-3_01_25878,885.54144:2269 886.54479:742 887.54815:0,,0,1342,5983,291,450,295,2727,2673,1686,5310,2280,2269,1348,2323,985,528,2282,1695,2412,2894,910,2989,3111,2549,GOOD,GOOD,0.0,
5463,21.6,886.5425,Unknown,[M+H]+,,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,31.14,17_P1-D-1_01_25859,886.54248:1557 887.54583:0 888.54919:0,,0,413,1625,0,1638,548,87,791,558,1557,673,932,432,732,262,989,756,374,737,80,1592,742,730,594,GOOD,GOOD,0.0,
5464,20.9,886.5549,Unknown,[M+H]+,,0.375,True,,,,,,,999,False,False,False,,False,False,,,,,,,,41.65,18_P1-D-2_01_25862,886.55353:2250 887.55688:1182 888.56024:402,86.09616:600 146.98138:818 184.07317:2380 627.53381:610 635.50061:1132 759.49194:1100 818.56824:1428 819.56244:764 886.54926:1990 886.62921:688,0,2265,1967,2659,2216,2112,1742,1732,937,1212,2250,1914,2622,1228,740,2192,2054,1176,2060,1618,2271,2230,2283,1589,GOOD,GOOD,0.0,
5465,22.3,886.5555,Unknown,[M+NH4]+,adduct linked to 5479_[M+Na]+,0.5,True,,,,,,,999,False,False,False,,False,False,,,,,,,,35.43,12_P1-C-5_01_25860,886.55548:3256 887.55883:1426 888.56219:900,81.06931:972 95.08484:758 119.08634:750 184.07343:1730 385.27463:19982 386.27805:4858 387.29001:13602 388.29178:3024 407.25735:608 505.23163:1838 507.24899:602 869.53186:724,0,643,2433,358,3256,1473,1971,1833,1048,1715,773,485,388,572,276,1065,541,908,1677,1479,2242,1258,1341,843,GOOD,GOOD,0.0,
5466,23.0,886.5615,Unknown,[M+H]+,,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,29.02,7_P1-B-9_01_25868,886.56146:1451 887.56481:1054 888.56817:0,,0,0,553,0,445,138,448,681,451,184,0,0,88,72,493,251,186,1451,476,361,0,331,387,817,GOOD,GOOD,0.0,
5467,20.6,886.6343,Unknown,[M+H]+,,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,23.2,11_P1-C-4_01_25866,886.63434:1160 887.63769:828 888.64105:402,86.09704:882 184.07327:3244 635.50116:1088 759.49316:788 818.56696:1902 886.55353:1930 886.63416:896,0,576,414,1160,498,537,571,375,198,98,729,492,550,418,76,270,144,167,645,464,579,231,218,287,GOOD,GOOD,0.0,
5468,22.3,887.5073,"w/o MS2:(3S,4S,5R)-2-(((2R,3R,4R,5S)-4,5-dihydroxy-2-(((2aR,4S,5aS,7S,11aR,12aS)-4-hydroxy-3-((2R,5S)-5-(2-hydroxypropan-2-yl)-2-methyltetrahydrofuran-2-yl)-2a,5a,8,8-tetramethyl-7-(((3S,4S,5R)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl)oxy)hexadecahydrocyclopenta[a]cyclopropa[e]phenanthren-9-yl)oxy)tetrahydro-2H-pyran-3-yl)oxy)tetrahydro-2H-pyran-3,4,5-triol",[M+H]+,,0.042,True,5.77,887.5,C45H74O17,Cucurbitacin glycosides,NAUZBQMEOYSERD-ZLGKDMJUSA-N,OC1COC(OC2CC3C4(C)CC(O)C(C5(OC(CC5)C(O)(C)C)C)C4(C)CCC63CC76CCC(OC8OCC(O)C(O)C8OC9OCC(O)C(O)C9O)C(C)(C)C27)C(O)C1O,530,True,True,False,,False,False,,,91.8,98.6,,,,5.45,17_P1-D-1_01_25859,887.50732:1284 888.51067:898 889.51403:722,146.98283:928 184.0744:1116 385.27316:5308 386.27585:1536 387.28885:3776 388.29349:1548 505.23322:1350 619.46735:918 743.46808:908 802.53223:1174 803.53589:598 887.50952:2250,0,621,417,0,623,356,231,508,898,1284,659,369,333,640,405,481,414,414,508,302,1046,812,932,542,GOOD,GOOD,0.0,
5470,22.2,887.5636,w/o MS2:1-Stearoyl-2-arachidonoyl-sn-glycero-3-phospho-(1'-myo-inositol),[M+2Na-H]+,adduct linked to 5308_[M+H]+,0.083,False,,887.56439,C47H83O13P,,KRTOMQDUKGRFDJ-ZAHDIIMDSA-N,,530,True,True,False,,False,False,,,99.7,,,,,8.3,12_P1-C-5_01_25860,887.5636:1762 888.56695:900 889.57031:0,,0,409,1395,192,1762,798,1149,91,688,974,485,507,157,519,150,659,386,739,75,956,1119,698,704,470,GOOD,GOOD,0.0,
5471,11.0,888.373,Unknown,[M+H]+,ion correlated with 4490; ion correlated with 4817; ion correlated with 5437; ion correlated with 5735; ion correlated with 5181; ion correlated with 5473; ion correlated with 5474; ion correlated with 5594; ion correlated with 5595,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,20.48,3_P1-B-5_01_25874,888.37299:1101 889.37634:0 890.3797:588,70.06561:5348 72.08089:6280 74.05958:838 84.04433:1734 84.08121:2588 86.09671:9568 101.07149:1658 102.05544:2032 104.05396:890 110.07207:2162 120.08128:5742 121.08485:822 129.10306:4366 130.06593:740 136.07651:4356 155.08086:848 159.09265:1542 185.16576:634 187.10872:728 888.453:1104 888.52313:1110 888.60474:600 888.67877:726 888.75024:792,0,335,0,0,0,0,106,0,0,0,0,0,0,1101,0,0,0,0,0,123,0,0,0,0,GOOD,GOOD,0.0,
5472,22.1,888.5177,Unknown,[M+H]+,,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,20.89,10_P1-C-3_01_25865,888.5177:1044 889.52105:1496 890.52441:610,95.0859:652 119.08538:4470 120.9661:624 133.06497:876 184.07314:1412 263.12793:1214 279.12299:996 385.27383:10220 386.27725:4044 387.28967:10898 388.29245:3218 407.25546:1518 505.2338:3370 507.24854:898 871.48303:1888 872.49377:764 887.48279:1788 888.47693:1008,0,374,1044,0,621,595,572,786,220,780,544,239,130,306,338,417,179,299,844,1102,599,565,514,540,GOOD,GOOD,0.0,
5473,11.0,888.5249,Unknown,[M+H-2H2O]+,ion correlated with 5471; ion correlated with 5181; ion correlated with 5474; ion correlated with 5594; ion correlated with 5595; adduct linked to 5595_[M+K]+; adduct linked to 5594_[M+K]+,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,5.16,3_P1-B-5_01_25874,888.5249:1088 889.52825:474 890.53161:0,,0,514,0,0,0,0,126,0,0,107,0,0,0,1088,0,0,0,0,0,74,0,0,0,0,GOOD,GOOD,0.0,
5474,11.0,888.6069,Unknown,[M+H-2H2O]+,ion correlated with 5471; ion correlated with 5181; ion correlated with 5473; ion correlated with 5594; ion correlated with 5595; adduct linked to 5595_[M+K]+,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,5.77,3_P1-B-5_01_25874,888.60693:1225 889.61028:0 890.61364:432,,0,561,0,0,0,0,87,0,0,0,0,0,0,1225,0,0,0,0,0,0,0,0,0,0,GOOD,GOOD,0.0,
5475,21.8,889.4954,"w/o MS2:Methyl 3,15,21-tris(hexopyranosyloxy)docosanoate",[M+Na]+,adduct linked to 5417_[M+H]+,0.708,True,,889.50031,C41H76O20,,BKEFKSNTAPNAHR-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.8,,,,,60.47,10_P1-C-3_01_25865,889.50128:5946 890.50463:3132 891.50799:1484,120.96568:2824 184.07469:832 385.27405:8072 386.27676:6102 387.27963:3094 407.25519:6342 408.25906:1398 505.23239:14644 506.23547:3976 507.23923:778 889.49677:9684,0,1480,5946,233,6039,2307,2059,2780,1377,4995,2073,2170,1907,2731,1171,3414,2366,1840,2532,2681,4807,3016,3109,2918,GOOD,GOOD,0.0,
5476,21.9,889.4993,"w/o MS2:Methyl 3,15,21-tris(hexopyranosyloxy)docosanoate",[M+H]+,,0.25,True,,889.50031,C41H76O20,,BKEFKSNTAPNAHR-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,97.1,,,,,42.58,7_P1-B-9_01_25868,889.50464:1691 890.50799:784 891.51135:340,120.96667:1316 184.07269:690 385.27365:2744 386.27869:1970 387.27899:1168 407.25601:2228 408.25989:606 505.23184:4918 506.23648:1452 889.49408:2886,0,1480,5946,233,6039,2307,2059,2780,1355,4995,2005,2401,1832,2731,1171,3414,2366,1691,2532,2681,4807,3016,3109,2918,GOOD,GOOD,0.0,
5477,21.7,890.4996,Unknown,[M+ACN+H]+,adduct linked to 5346_[M+H]+,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,68.64,10_P1-C-3_01_25865,890.49957:3432 891.50292:1484 892.50628:1134,86.09612:972 120.96606:3990 162.95442:724 184.07381:1012 195.00212:788 385.27414:6938 386.27744:3132 387.28125:1212 407.25549:6062 408.25882:2342 455.3136:1076 505.23138:14782 506.23499:3910 507.24164:898 889.49799:9918 890.50024:5154,0,805,3432,0,3624,1584,1228,1637,782,2804,1268,1414,1199,1625,612,1933,1420,1050,1243,1888,2770,1713,1763,1574,GOOD,GOOD,0.0,
5479,22.3,891.5136,w/o MS2:Saikosaponin C,[M+Na]+,adduct linked to 5465_[M+NH4]+,0.208,False,,891.51001,C48H78O17,,VJEMOEYSQDKAQF-OZZQMSPFSA-N,,530,True,True,False,,False,False,,,93.9,,,,,29.04,12_P1-C-5_01_25860,891.51355:1892 892.5169:1154 893.52026:392,,0,376,1739,192,1892,942,1136,1465,646,1119,488,533,212,171,250,558,387,717,612,1036,1284,940,1034,326,GOOD,GOOD,0.0,
5480,0.5,892.2941,w/o MS2:Paclitaxel,[M+H]+,ion correlated with 1327,0.042,False,,892.29407,C47H51NO14,Taxanes and derivatives,RCINICONZNJXQF-MZXODVADSA-N,O=C(OC1C2C3(OC(=O)C)COC3CC(O)C2(C(=O)C(OC(=O)C)C4=C(C)C(OC(=O)C(O)C(N=C(O)C=5C=CC=CC5)C=6C=CC=CC6)CC1(O)C4(C)C)C)C=7C=CC=CC7,530,True,True,False,,False,False,,,100.0,,,,,22.34,3_P1-B-5_01_25874,892.29407:1117 893.29742:556 894.30078:302,,0,551,0,0,0,0,0,0,222,110,0,0,624,1117,0,0,0,0,0,0,193,144,113,185,GOOD,GOOD,0.0,
5481,22.2,892.5141,"w/o MS2:NCGC00380190-01!3,15,21-tris[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]docosanoic acid",[M+H]+,,0.042,True,,892.51099,C40H74O20,Rhamnolipids,ZPUOWQZPFGUNIS-JIKMCCCNSA-N,O=C(O)CC(OC1OC(CO)C(O)C(O)C1O)CCCCCCCCCCCC(OC2OC(CO)C(O)C(O)C2O)CCCCCC(OC3OC(CO)C(O)C(O)C3O)C,530,True,True,False,,False,False,,,98.5,,,,,22.66,12_P1-C-5_01_25860,892.5141:1133 893.51745:420 894.52081:0,120.96642:994 184.0733:1612 385.27255:1538 387.28714:1532 388.29227:692 407.25671:1378 409.27243:1164 505.23196:4042 506.23727:1100 507.24698:1742 508.24994:652 891.51147:3152 892.52161:1580,0,230,825,90,1133,387,616,748,281,589,164,244,0,294,0,367,90,354,549,585,627,720,664,249,GOOD,GOOD,0.0,
5482,21.4,892.6496,Unknown,[M+H]+,,0.083,False,,,,,,,999,False,False,False,,False,False,,,,,,,,20.67,11_P1-C-4_01_25866,892.6496:1039 893.65295:986 894.65631:322,,0,876,647,1039,850,996,748,320,0,179,1150,1028,890,813,0,604,94,0,734,806,971,764,755,424,GOOD,GOOD,0.0,
5484,22.5,896.5358,Unknown,[M+H]+,adduct linked to 5531_[M+NH4]+,0.917,True,,,,,,,999,False,False,False,,False,False,,,,,,,,58.86,1_P1-B-3_01_25858,896.53735:2175 897.5407:1544 898.54406:480,86.09652:1526 140.06598:732 146.98169:980 184.07343:882 449.3558:706 645.48358:2244 646.49084:862 769.47595:1654 828.55023:2262 829.54901:1218 896.53534:2446,0,2175,3565,948,3326,3025,2970,3564,3743,3778,2514,1643,1861,2441,2388,3739,1957,3352,2367,2475,4180,3610,3876,2194,GOOD,GOOD,0.0,
5486,16.1,899.6814,"w/o MS2:NCGC00347748-02!(30E,34E)-2,6,10,14,18,22,26,30,34-nonamethyl-36-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexatriaconta-2,30,34-triene-6,10,14,18,22,26,27-heptol",[M+H]+,,0.208,True,,899.68103,C51H96O13,Polyterpenoids,MONOOAYGIBRELN-REQVTYDXSA-N,OCC1OC(OCC=C(C)CCC=C(C)CCC(O)C(O)(C)CCCC(O)(C)CCCC(O)(C)CCCC(O)(C)CCCC(O)(C)CCCC(O)(C)CCC=C(C)C)C(O)C(O)C1O,530,True,True,False,,False,False,,,100.0,,,,,32.92,9_P1-C-2_01_25876,899.6814:2308 900.68475:3464 901.68811:896,86.09578:2098 104.10681:10900 105.10957:764 487.27969:9366 488.28195:2504 546.35291:44734 547.35583:11850 548.35919:2884,0,0,2279,0,0,676,1016,331,72,0,0,0,88,1364,0,342,0,0,1262,2308,310,208,300,378,GOOD,GOOD,0.0,
5487,9.8,900.4793,Unknown,[M+H]+,ion correlated with 3716; ion correlated with 3715; ion correlated with 3720; ion correlated with 4253; ion correlated with 4255; ion correlated with 4256; ion correlated with 4258; ion correlated with 4259; ion correlated with 4260; ion correlated with 4261; ion correlated with 4602; ion correlated with 4603; ion correlated with 4604; ion correlated with 4605; ion correlated with 4606; ion correlated with 4607; ion correlated with 4617; ion correlated with 4618; ion correlated with 4668; ion correlated with 5182; ion correlated with 5183; ion correlated with 5184; ion correlated with 5186; ion correlated with 5187; ion correlated with 5188; ion correlated with 5329; ion correlated with 5489; ion correlated with 5493; ion correlated with 5494; ion correlated with 5495; ion correlated with 5496; ion correlated with 5555; ion correlated with 5559; ion correlated with 5561; ion correlated with 5563; ion correlated with 5612; ion correlated with 5613; ion correlated with 5671; ion correlated with 5701; ion correlated with 5702; ion correlated with 5703; ion correlated with 5704; ion correlated with 5705; ion correlated with 5815; ion correlated with 3907; ion correlated with 4669; ion correlated with 5330; ion correlated with 5557; ion correlated with 5560; ion correlated with 5670; ion correlated with 5680; ion correlated with 5331; ion correlated with 5333,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,30.84,3_P1-B-5_01_25874,900.47931:1542 901.48266:0 902.48602:294,,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,171,0,0,0,0,GOOD,GOOD,0.0,
5488,21.3,900.5518,Unknown,[M+Na]+,adduct linked to 5440_[M+H]+,0.083,True,,,,,,,999,False,False,False,,False,False,,,,,,,,28.91,10_P1-C-3_01_25865,900.5542:1259 901.55755:1292 902.56091:404,86.0961:1586 146.98235:1748 184.07307:902 717.48492:2416 718.48865:1130 719.48737:610 841.47229:722 900.55237:3138,0,386,1259,0,870,1134,926,1632,976,278,658,156,224,265,259,439,382,271,392,691,867,637,569,716,GOOD,GOOD,0.0,
5489,9.8,900.564,Unknown,[M+H]+,ion correlated with 3716; ion correlated with 3715; ion correlated with 3720; ion correlated with 4253; ion correlated with 4255; ion correlated with 4256; ion correlated with 4258; ion correlated with 4259; ion correlated with 4260; ion correlated with 4261; ion correlated with 4602; ion correlated with 4603; ion correlated with 4604; ion correlated with 4605; ion correlated with 4606; ion correlated with 4607; ion correlated with 4617; ion correlated with 4618; ion correlated with 4668; ion correlated with 5182; ion correlated with 5183; ion correlated with 5184; ion correlated with 5186; ion correlated with 5187; ion correlated with 5188; ion correlated with 5329; ion correlated with 5487; ion correlated with 5493; ion correlated with 5494; ion correlated with 5495; ion correlated with 5496; ion correlated with 5555; ion correlated with 5559; ion correlated with 5561; ion correlated with 5612; ion correlated with 5613; ion correlated with 5671; ion correlated with 5701; ion correlated with 5702; ion correlated with 5703; ion correlated with 5704; ion correlated with 5705; ion correlated with 5815; ion correlated with 3907; ion correlated with 4669; ion correlated with 5330; ion correlated with 5560; ion correlated with 5670; ion correlated with 5680; ion correlated with 5331; ion correlated with 5333,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,11.78,3_P1-B-5_01_25874,900.56403:2287 901.56738:0 902.57074:332,,0,0,0,0,0,0,0,0,0,0,0,0,0,2287,0,0,0,0,0,177,0,0,0,0,GOOD,GOOD,0.0,
5490,21.6,900.5643,Unknown,[M+H]+,,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,31.85,11_P1-C-4_01_25866,900.56427:1593 901.56762:834 902.57098:462,,0,587,541,1593,326,707,754,308,80,129,452,1491,788,288,100,369,1052,296,868,584,1054,519,335,334,GOOD,GOOD,0.0,
5491,22.6,900.5668,Unknown,[M+NH4]+,adduct linked to 5341_[M+H-2H2O]+,0.667,True,,,,,,,999,False,False,False,,False,False,,,,,,,,39.52,1_P1-B-3_01_25858,900.56482:2582 901.56817:1880 902.57153:672,86.09596:1034 146.98227:1342 627.53406:778 649.51721:3502 650.51788:1496 773.50793:2276 774.51483:1426 832.57935:3700 833.58295:2020 900.56976:4990,0,2582,1321,2681,1924,1708,1822,2010,2735,2053,1817,1953,2046,1702,5205,2735,3660,4141,1397,1312,2379,2128,2262,1823,GOOD,GOOD,0.0,
5492,23.0,900.5684,Unknown,[M+H]+,,0.583,True,,,,,,,999,False,False,False,,False,False,,,,,,,,48.2,1_P1-B-3_01_25858,900.56689:2120 901.57024:1222 902.5736:368,86.09693:960 146.98259:712 184.07262:668 627.53131:650 649.51508:1912 650.52252:1010 773.50714:1910 774.5036:846 832.58209:2412 833.5871:762 900.56799:3186,0,2120,1093,768,1820,1287,1406,1912,2706,1896,1552,1199,2074,961,5205,2770,4581,4198,964,694,1847,2063,1905,2057,GOOD,GOOD,0.0,
5493,9.8,900.6588,Unknown,[M+H]+,ion correlated with 3716; ion correlated with 3715; ion correlated with 3720; ion correlated with 4253; ion correlated with 4255; ion correlated with 4256; ion correlated with 4258; ion correlated with 4259; ion correlated with 4260; ion correlated with 4261; ion correlated with 4602; ion correlated with 4603; ion correlated with 4604; ion correlated with 4605; ion correlated with 4606; ion correlated with 4607; ion correlated with 4617; ion correlated with 4618; ion correlated with 4668; ion correlated with 5182; ion correlated with 5183; ion correlated with 5184; ion correlated with 5186; ion correlated with 5187; ion correlated with 5188; ion correlated with 5329; ion correlated with 5487; ion correlated with 5489; ion correlated with 5494; ion correlated with 5495; ion correlated with 5496; ion correlated with 5555; ion correlated with 5559; ion correlated with 5561; ion correlated with 5612; ion correlated with 5613; ion correlated with 5701; ion correlated with 5702; ion correlated with 5703; ion correlated with 3907; ion correlated with 4669; ion correlated with 5330; ion correlated with 5560; ion correlated with 5680; ion correlated with 5331; ion correlated with 5332; ion correlated with 5333,0.042,False,,,,,,,999,False,False,False,,False,False,,,,,,,,56.82,3_P1-B-5_01_25874,900.65875:2841 901.6621:0 902.66546:0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,0,0,0,0,0,223,0,0,0,0,GOOD,GOOD,0.0,
5494,9.8,900.7523,Unknown,[M+H]+,ion correlated with 3716; ion correlated with 3720; ion correlated with 4253; ion correlated with 4255; ion correlated with 4256; ion correlated with 4258; ion correlated with 4259; ion correlated with 4260; ion correlated with 4261; ion correlated with 4602; ion correlated with 4603; ion correlated with 4604; ion correlated with 4605; ion correlated with 4606; ion correlated with 4607; ion correlated with 4617; ion correlated with 4618; ion correlated with 5182; ion correlated with 5183; ion correlated with 5184; ion correlated with 5186; ion correlated with 5187; ion correlated with 5188; ion correlated with 5329; ion correlated with 5487; ion correlated with 5489; ion correlated with 5493; ion correlated with 5495; ion correlated with 5496; ion correlated with 5559; ion correlated with 5612; ion correlated with 5613; ion correlated with 5701; ion correlated with 5702; ion correlated with 5703; ion correlated with 3907; ion correlated with 5330; ion correlated with 5560; ion correlated with 5680; ion correlated with 5331; ion correlated with 5333,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,57.42,3_P1-B-5_01_25874,900.75226:2871 901.75561:0 902.75897:568,72.08152:1020 84.04462:952 84.08116:2100 86.09656:2968 101.07158:1342 102.05602:1370 104.05563:700 120.08122:1726 129.10335:3512 136.07677:966 240.09955:670,0,0,0,0,0,0,0,0,0,0,0,0,0,2871,0,0,0,0,0,92,0,0,0,0,GOOD,GOOD,0.0,
5495,9.8,900.8423,Unknown,[M+H]+,ion correlated with 3716; ion correlated with 3715; ion correlated with 3720; ion correlated with 4253; ion correlated with 4255; ion correlated with 4256; ion correlated with 4258; ion correlated with 4259; ion correlated with 4260; ion correlated with 4261; ion correlated with 4602; ion correlated with 4603; ion correlated with 4604; ion correlated with 4605; ion correlated with 4606; ion correlated with 4607; ion correlated with 4617; ion correlated with 4618; ion correlated with 4668; ion correlated with 5182; ion correlated with 5183; ion correlated with 5184; ion correlated with 5186; ion correlated with 5187; ion correlated with 5188; ion correlated with 5329; ion correlated with 5487; ion correlated with 5489; ion correlated with 5493; ion correlated with 5494; ion correlated with 5496; ion correlated with 5555; ion correlated with 5559; ion correlated with 5561; ion correlated with 5612; ion correlated with 5613; ion correlated with 5671; ion correlated with 5701; ion correlated with 5702; ion correlated with 5703; ion correlated with 5704; ion correlated with 5705; ion correlated with 5815; ion correlated with 3907; ion correlated with 4669; ion correlated with 5330; ion correlated with 5560; ion correlated with 5670; ion correlated with 5680; ion correlated with 5331; ion correlated with 5333,0.042,True,,,,,,,999,False,False,False,,False,False,,,,,,,,45.88,3_P1-B-5_01_25874,900.84229:2294 901.84564:0 902.849:0,72.08152:1020 84.04462:952 84.08116:2100 86.09656:2968 101.07158:1342 102.05602:1370 104.05563:700 120.08122:1726 129.10335:3512 136.07677:966 240.09955:670,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,0,0,0,0,0,182,0,0,0,0,GOOD,GOOD,0.0,
